Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Spice Lake,Oconto,445900,NE,43,,10044629,NE,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
18137035,07/08/2015,1,,0.3,,,77,,,,,,,
125862804,07/09/2015,1,NO,0.3,,,77,,,,,MURKY,BROWN,5-Enjoyment substantially impaired (algae)
125862804,09/08/2015,,NO,,,,,,,,,MURKY,BROWN,5-Enjoyment substantially impaired (algae)
1,04/12/2016,2,,0.6,,,67,,,,,,,
125862804,04/12/2016,2,NO,0.6,,376,67,74,,,,MURKY,BROWN,5-Enjoyment substantially impaired (algae)
125862804,06/16/2016,3.5,N,1.1,18.1,92,59,63,57,,,MURKY,BROWN,5-Enjoyment substantially impaired (algae)
125862804,07/13/2016,2.3,NO,0.7,42.3,65.6,64,61,63,,,MURKY,BROWN,5-Enjoyment substantially impaired (algae)
125862804,09/08/2016,1.6,N,0.5,60.5,71.1,70,61,66,,,MURKY,BROWN,5-Enjoyment substantially impaired (algae)
125862804,09/14/2016,1.5,N,0.5,,,71,,,,,,,
18137035,06/13/2017,1,N,0.3,,224,77,70,,,,,,
148112004,06/13/2017,1,NO,0.3,,,77,,,,,MURKY,YELLOW,5-Enjoyment substantially impaired (algae)
148112004,06/21/2017,3,NO,0.9,,,61,,,,,MURKY,RED,5-Enjoyment substantially impaired (algae)



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
04/12/2016,21,FEET,3.44,DEGREES F,.34,MG/L
04/12/2016,24,FEET,3.12,DEGREES F,.16,MG/L
04/12/2016,27,FEET,3.17,DEGREES F,.04,MG/L
04/12/2016,30,FEET,3.1,DEGREES F,0,MG/L
04/12/2016,,,4.3,C,,
06/16/2016,0,METERS,21.16,DEGREES C,10.49,MG/L
06/16/2016,1,METERS,21.14,DEGREES C,10.29,MG/L
06/16/2016,2,METERS,18.3,DEGREES C,7.85,MG/L
06/16/2016,3,METERS,10.47,DEGREES C,6.15,MG/L
06/16/2016,4,METERS,6.61,DEGREES C,2.78,MG/L
06/16/2016,5,METERS,4.97,DEGREES C,.54,MG/L
06/16/2016,6,METERS,4.37,DEGREES C,.35,MG/L
06/16/2016,7,METERS,3.89,DEGREES C,0,MG/L
06/16/2016,8,METERS,3.78,DEGREES C,0,MG/L
06/16/2016,,,21.2,C,0.0,MG/L
07/13/2016,0,METERS,25.74,DEGREES C,11.7,MG/L
07/13/2016,1,METERS,22.07,DEGREES C,3.75,MG/L
07/13/2016,2,METERS,16.68,DEGREES C,3,MG/L
07/13/2016,3,METERS,10.31,DEGREES C,.38,MG/L
07/13/2016,4,METERS,6.64,DEGREES C,.18,MG/L
07/13/2016,5,METERS,5.12,DEGREES C,.04,MG/L
07/13/2016,6,METERS,4.29,DEGREES C,0,MG/L
07/13/2016,7,METERS,4.1,DEGREES C,0,MG/L
07/13/2016,8,METERS,4,DEGREES C,0,MG/L
07/13/2016,,,24,C,,
09/08/2016,0,METERS,23.12,DEGREES C,10.04,MG/L
09/08/2016,1,METERS,22.19,DEGREES C,2.32,MG/L
09/08/2016,2,METERS,17.6,DEGREES C,.38,MG/L
09/08/2016,3,METERS,11.97,DEGREES C,.17,MG/L
09/08/2016,4,METERS,8.21,DEGREES C,.07,MG/L
09/08/2016,5,METERS,5.99,DEGREES C,0,MG/L
09/08/2016,6,METERS,5.16,DEGREES C,0,MG/L
09/08/2016,7,METERS,4.72,DEGREES C,0,MG/L
09/08/2016,8,METERS,4.5,DEGREES C,0,MG/L
09/08/2016,,,23.12,C,0.0,MG/L
09/14/2016,,,20.35,C,8.46,MG/L
06/13/2017,0,FEET,24.9,DEGREES C,17.56,MG/L
06/13/2017,3,FEET,24.8,DEGREES C,22.81,MG/L
06/13/2017,6,FEET,21.9,DEGREES C,5.12,MG/L
06/13/2017,9,FEET,15.2,DEGREES C,.73,MG/L
06/13/2017,12,FEET,9.74,DEGREES C,.98,MG/L
06/13/2017,15,FEET,6.22,DEGREES C,1,MG/L
06/13/2017,18,FEET,4.77,DEGREES C,.61,MG/L
06/13/2017,21,FEET,4,DEGREES C,.4,MG/L
06/13/2017,24,FEET,3.65,DEGREES C,.43,MG/L
06/13/2017,27,FEET,3.6,DEGREES C,.46,MG/L
06/13/2017,30,FEET,3.55,DEGREES C,.16,MG/L
06/13/2017,,,24.9,C,,
06/21/2017,3,FEET,20.9,DEGREES C,4.8,MG/L
06/21/2017,6,FEET,19.39,DEGREES C,3.6,MG/L
06/21/2017,9,FEET,12.75,DEGREES C,.18,MG/L
06/21/2017,12,FEET,9.42,DEGREES C,0,MG/L
06/21/2017,15,FEET,5.68,DEGREES C,0,MG/L
06/21/2017,18,FEET,4.51,DEGREES C,0,MG/L
06/21/2017,21,FEET,4.01,DEGREES C,0,MG/L
06/21/2017,24,FEET,3.8,DEGREES C,0,MG/L
06/21/2017,27,FEET,3.64,DEGREES C,0,MG/L
06/21/2017,30,FEET,3.63,DEGREES C,0,MG/L



Start Date,Fieldwork Comment
07/09/2015,Data Collectors: Travis Kinning + Brenda Nordin 
04/12/2016,Lake was very brown and had pungent odor.




Start Date,Group Name,Project Name
07/08/2015,Brenda Nordin,HAB Response Monitoring 2015-present
07/09/2015,Brenda L Nordin- TRAVIS J KINNING,HAB Response Monitoring 2015-present
07/09/2015,Brenda L Nordin- TRAVIS J KINNING,Response Monitoring
09/08/2015,Brenda L Nordin- TRAVIS J KINNING,HAB Response Monitoring 2015-present
04/12/2016,Brenda L Nordin- TRAVIS J KINNING,Spice Lake area lakes contamination investigation - East_3_CMP16
04/12/2016,Data Collectors,
06/16/2016,Brenda L Nordin- TRAVIS J KINNING,Spice Lake area lakes contamination investigation - East_3_CMP16
07/13/2016,Brenda L Nordin- TRAVIS J KINNING,Spice Lake area lakes contamination investigation - East_3_CMP16
09/08/2016,Brenda L Nordin- TRAVIS J KINNING,Spice Lake area lakes contamination investigation - East_3_CMP16
09/14/2016,Brenda L Nordin- TRAVIS J KINNING,Spice Lake area lakes contamination investigation - East_3_CMP16
06/13/2017,Brenda L Nordin- Brian D Zalay,Response Monitoring
06/13/2017,Brenda Nordin,Response Monitoring
06/21/2017,Brenda L Nordin- Brian D Zalay,Response Monitoring
