Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Lake Owen,Bayfield,2900200,NO,4,,043138,NW,SPRING



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
8190733,06/21/1992,20.25,NO,6.2,,,34,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190733,06/30/1992,17,NO,5.2,,,36,,,NORMAL,,,GREEN,1-Beautiful, could not be nicer
8190733,07/15/1992,18,NO,5.5,,,35,,,HIGH,,,GREEN,2-Very minor aesthetic problems
8190733,07/23/1992,19,NO,5.8,,,35,,,HIGH,,,BROWN,1-Beautiful, could not be nicer
8190733,08/05/1992,25.25,NO,7.7,,,31,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190733,08/19/1992,23,NO,7,,,32,,,NORMAL,,,GREEN,1-Beautiful, could not be nicer
8190716,09/03/1992,22.25,NO,6.8,,,32,,,NORMAL,,,GREEN,1-Beautiful, could not be nicer
8190716,09/17/1992,22.25,NO,6.8,,,32,,,NORMAL,,,GREEN,1-Beautiful, could not be nicer
8189250,10/02/1997,23.25,NO,7.1,,,32,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8188943,07/12/2003,23.5,NO,7.1,,,32,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189250,09/04/2003,22.5,NO,6.8,,,32,,,LOW,,CLEAR,YELLOW,1-Beautiful, could not be nicer
8189250,09/20/2003,22,NO,6.7,,,33,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
21947123,08/30/2007,21.25,NO,6.5,,,33,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
21947132,08/30/2007,25.25,NO,7.7,,,31,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
21947123,09/26/2007,18.5,NO,5.6,,,35,,,LOW,,MURKY,GREEN,2-Very minor aesthetic problems
21947132,09/26/2007,21,NO,6.4,,,33,,,LOW,,MURKY,GREEN,2-Very minor aesthetic problems
21947123,06/15/2008,22,NO,6.7,,,33,,,HIGH,,MURKY,GREEN,2-Very minor aesthetic problems
21947123,07/17/2008,16.5,NO,5,,,37,,,HIGH,,MURKY,GREEN,2-Very minor aesthetic problems
21947132,07/17/2008,16.5,NO,5,,,37,,,HIGH,,MURKY,GREEN,2-Very minor aesthetic problems
21947123,08/02/2008,28,NO,8.5,,,29,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
21947123,08/18/2008,29,NO,8.8,,,29,,,NORMAL,,MURKY,GREEN,2-Very minor aesthetic problems
21947123,09/03/2008,19.75,NO,6,,,34,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
21947132,09/03/2008,24.5,NO,7.4,,,31,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
21947123,10/05/2008,22.5,NO,6.8,,,32,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
21947132,10/05/2008,24.25,NO,7.4,,,31,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
19622257,06/10/2009,19,NO,5.8,,,35,,,NORMAL,,MURKY,GREEN,1-Beautiful, could not be nicer
21947123,06/26/2009,17.25,NO,5.2,,,36,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
21947123,07/12/2009,22.5,NO,6.8,,,32,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
21947123,07/28/2009,17.5,NO,5.3,,,36,,,LOW,,CLEAR,BROWN,1-Beautiful, could not be nicer
21947123,08/29/2009,14.25,NO,4.3,,,39,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
19622257,09/14/2009,31.25,NO,9.5,,,28,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
21947123,07/23/2010,19,NO,5.8,,,35,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
21947123,08/08/2010,19,NO,5.8,,,35,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
21947123,08/24/2010,17.5,NO,5.3,,,36,,,HIGH,,CLEAR,BROWN,1-Beautiful, could not be nicer
21947123,09/09/2010,16.25,NO,4.9,,,37,,,NORMAL,,CLEAR,BROWN,1-Beautiful, could not be nicer
21947123,07/10/2011,18.5,NO,5.6,,,35,,,HIGH,,CLEAR,BLUE,2-Very minor aesthetic problems
21947123,08/03/2011,21.5,NO,6.5,,,33,,,HIGH,,CLEAR,BROWN,1-Beautiful, could not be nicer
21947123,08/28/2011,19.5,NO,5.9,,,34,,,NORMAL,,CLEAR,BLUE,2-Very minor aesthetic problems
21947123,09/05/2011,17.5,NO,5.3,,,36,,,NORMAL,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
19622257,09/28/2011,19.25,NO,5.9,,,35,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
21947123,07/04/2012,19,NO,5.8,,,35,,,HIGH,,CLEAR,BROWN,2-Very minor aesthetic problems
21947123,07/20/2012,19,NO,5.8,,,35,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
21947123,08/05/2012,16.5,NO,5,,,37,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
19622257,08/21/2012,15.5,NO,4.7,,,38,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
19622257,09/22/2012,27,NO,8.2,,,30,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
21947123,06/29/2013,17.75,NO,5.4,,,36,,,HIGH,,CLEAR,BLUE,2-Very minor aesthetic problems
21947123,07/15/2013,21.75,NO,6.6,,,33,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
21947123,08/25/2013,22,NO,6.7,,,33,,,NORMAL,,CLEAR,BROWN,1-Beautiful, could not be nicer
19622257,09/09/2013,24,NO,7.3,,,31,,,NORMAL,,CLEAR,BROWN,1-Beautiful, could not be nicer
19622257,09/17/2013,21,NO,6.4,,,33,,,NORMAL,,CLEAR,BROWN,1-Beautiful, could not be nicer
19622257,07/03/2014,18.5,NO,5.6,,,35,,,HIGH,,CLEAR,BROWN,2-Very minor aesthetic problems
19622257,07/27/2014,18,NO,5.5,,,35,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
19622257,08/12/2014,23.75,NO,7.2,,,31,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
19622257,08/28/2014,25.5,NO,7.8,,,30,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
19622257,09/13/2014,26.75,NO,8.1,,,30,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
19622257,09/21/2014,26.75,NO,8.1,,,30,,,HIGH,,CLEAR,BROWN,2-Very minor aesthetic problems
19622257,06/19/2015,21.25,NO,6.5,,,33,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
21947123,07/05/2015,20,NO,6.1,,,34,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19622257,08/06/2015,20.25,NO,6.2,,,34,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19622257,09/23/2015,18.5,NO,5.6,,,35,,,LOW,,CLEAR,BROWN,1-Beautiful, could not be nicer
19622257,06/29/2016,18.5,NO,5.6,,,35,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
21947123,07/15/2016,15,NO,4.6,,,38,,,HIGH,,CLEAR,GREEN,3-Enjoyment somewhat impaired (algae)
21947123,07/31/2016,18,NO,5.5,,,35,,,HIGH,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
19622257,08/16/2016,18.25,NO,5.5,,,35,,,HIGH,,CLEAR,BROWN,2-Very minor aesthetic problems
19622257,09/02/2016,20.75,NO,6.3,,,33,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
21947123,09/18/2016,23.75,NO,7.2,,,31,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
21947123,10/03/2016,16,NO,4.9,,,37,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
19622257,06/24/2017,18,NO,5.5,,,35,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
19622257,08/19/2017,19.5,NO,5.9,,,34,,,HIGH,,CLEAR,,2-Very minor aesthetic problems
19622257,09/04/2017,16.5,NO,5,,,37,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
21947123,09/21/2017,18.25,NO,5.5,,,35,,,NORMAL,,CLEAR,GREEN,2-Very minor aesthetic problems
19622257,10/06/2017,,,,,,,,,NORMAL,20.5,CLEAR,GREEN,2-Very minor aesthetic problems



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units



Start Date,Fieldwork Comment
07/12/2009,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/28/2009,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/29/2009,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/14/2009,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/23/2010,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/08/2010,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/24/2010,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/09/2010,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/10/2011,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/03/2011,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/28/2011,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/05/2011,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/28/2011,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/04/2012,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/20/2012,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/05/2012,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/21/2012,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/22/2012,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
06/29/2013,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/15/2013,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/25/2013,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/09/2013,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/17/2013,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/03/2014,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/27/2014,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/12/2014,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/28/2014,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/13/2014,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/21/2014,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
06/19/2015,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/05/2015,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/06/2015,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/23/2015,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
06/29/2016,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/15/2016,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
07/31/2016,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/16/2016,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/02/2016,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/18/2016,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
10/03/2016,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
06/24/2017,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
08/19/2017,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/04/2017,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
09/21/2017,Willard Danker,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
10/06/2017,Willard Danker- Ralph Owen,Citizen Lake Monitoring - Water Quality - Lake Owen; Site E - Outlet Bay Sec 11
